city,time,product_line,unit_price,quantity,tax_5%,total,payment,customer_type,gender,rating,cogs,gross_income
mandalay,2019-02-19 19:29:00,sports_and_travel,64.08,7,22.428,470.988,credit card,member,female,7.3,448.56,22.428
mandalay,2019-02-20 13:06:00,food_and_beverages,57.74,3,8.661,181.881,ewallet,member,male,7.7,173.22,8.661
mandalay,2019-02-20 13:27:00,food_and_beverages,54.84,3,8.226,172.746,credit card,member,female,5.9,164.52,8.226
mandalay,2019-02-20 15:18:00,sports_and_travel,31.99,10,15.995,335.895,credit card,member,male,9.9,319.9,15.995
mandalay,2019-02-20 15:24:00,food_and_beverages,39.9,10,19.95,418.95,credit card,normal,male,5.9,399.0,19.95
mandalay,2019-02-20 18:01:00,health_and_beauty,66.68,5,16.67,350.07,cash,normal,male,7.6,333.4,16.67
mandalay,2019-02-20 18:43:00,food_and_beverages,60.3,4,12.06,253.26,cash,normal,male,5.8,241.2,12.06
mandalay,2019-02-21 12:40:00,health_and_beauty,39.91,3,5.9865,125.7165,ewallet,member,male,9.3,119.73,5.9865
mandalay,2019-02-21 18:31:00,fashion_accessories,73.82,4,14.764,310.044,cash,member,male,6.7,295.28,14.764
mandalay,2019-02-22 10:43:00,fashion_accessories,39.75,5,9.9375,208.6875,ewallet,normal,female,9.6,198.75,9.9375
mandalay,2019-02-22 10:49:00,fashion_accessories,54.31,9,24.4395,513.2295,cash,normal,female,8.9,488.79,24.4395
mandalay,2019-02-22 11:26:00,home_and_lifestyle,68.97,3,10.3455,217.2555,ewallet,normal,male,8.7,206.91,10.3455
mandalay,2019-02-22 18:19:00,fashion_accessories,47.44,1,2.372,49.812,credit card,normal,female,6.8,47.44,2.372
mandalay,2019-02-22 18:35:00,fashion_accessories,17.49,10,8.745,183.645,ewallet,normal,male,6.6,174.9,8.745
mandalay,2019-02-23 11:12:00,electronic_accessories,75.59,9,34.0155,714.3255,cash,member,female,8.0,680.31,34.0155
mandalay,2019-02-23 12:29:00,electronic_accessories,14.96,8,5.984,125.664,cash,normal,female,8.6,119.68,5.984
mandalay,2019-02-23 20:00:00,food_and_beverages,98.79,3,14.8185,311.1885,ewallet,member,female,6.4,296.37,14.8185
mandalay,2019-02-23 20:43:00,health_and_beauty,17.97,4,3.594,75.474,ewallet,normal,female,6.4,71.88,3.594
mandalay,2019-02-24 13:02:00,sports_and_travel,57.95,6,17.385,365.085,cash,normal,female,5.2,347.7,17.385
mandalay,2019-02-24 14:26:00,food_and_beverages,26.43,8,10.572,222.012,ewallet,normal,female,8.9,211.44,10.572
mandalay,2019-02-24 19:57:00,fashion_accessories,83.77,2,8.377,175.917,cash,member,male,4.6,167.54,8.377
mandalay,2019-02-25 11:58:00,electronic_accessories,52.79,10,26.395,554.295,ewallet,normal,female,10.0,527.9,26.395
mandalay,2019-02-25 13:22:00,food_and_beverages,62.85,4,12.57,263.97,ewallet,member,female,8.7,251.4,12.57
mandalay,2019-02-25 14:12:00,health_and_beauty,42.57,8,17.028,357.588,ewallet,member,male,5.6,340.56,17.028
mandalay,2019-02-25 16:36:00,sports_and_travel,88.45,1,4.4225,92.8725,credit card,normal,male,9.5,88.45,4.4225
mandalay,2019-02-25 17:16:00,home_and_lifestyle,82.04,5,20.51,430.71,credit card,member,female,7.6,410.2,20.51
mandalay,2019-02-25 18:37:00,health_and_beauty,62.57,4,12.514,262.794,cash,normal,male,9.5,250.28,12.514
mandalay,2019-02-25 19:39:00,fashion_accessories,94.13,5,23.5325,494.1825,credit card,normal,male,4.8,470.65,23.5325
mandalay,2019-02-25 20:19:00,electronic_accessories,39.75,1,1.9875,41.7375,cash,member,male,6.1,39.75,1.9875
mandalay,2019-02-26 10:52:00,electronic_accessories,90.7,6,27.21,571.41,cash,member,female,5.3,544.2,27.21
mandalay,2019-02-26 11:48:00,fashion_accessories,99.89,2,9.989,209.769,ewallet,normal,male,7.1,199.78,9.989
mandalay,2019-02-26 11:58:00,sports_and_travel,95.54,4,19.108,401.268,ewallet,member,female,4.5,382.16,19.108
mandalay,2019-02-26 15:10:00,food_and_beverages,26.6,6,7.98,167.58,ewallet,member,male,4.9,159.6,7.98
mandalay,2019-02-26 16:52:00,health_and_beauty,99.71,6,29.913,628.173,ewallet,normal,female,7.9,598.26,29.913
mandalay,2019-02-26 19:24:00,sports_and_travel,54.45,1,2.7225,57.1725,ewallet,normal,male,7.9,54.45,2.7225
mandalay,2019-02-27 11:06:00,health_and_beauty,13.5,10,6.75,141.75,credit card,normal,female,4.8,135.0,6.75
mandalay,2019-02-27 17:24:00,health_and_beauty,56.69,9,25.5105,535.7205,credit card,member,male,8.4,510.21,25.5105
mandalay,2019-02-27 17:27:00,sports_and_travel,67.27,5,16.8175,353.1675,cash,normal,male,6.9,336.35,16.8175
mandalay,2019-02-27 17:36:00,fashion_accessories,52.42,3,7.863,165.123,ewallet,normal,male,7.5,157.26,7.863
mandalay,2019-02-27 17:55:00,health_and_beauty,76.99,6,23.097,485.037,cash,normal,female,6.1,461.94,23.097
mandalay,2019-02-27 18:57:00,fashion_accessories,19.77,10,9.885,207.585,credit card,member,female,5.0,197.7,9.885
mandalay,2019-02-28 14:42:00,fashion_accessories,41.09,10,20.545,431.445,cash,normal,female,7.3,410.9,20.545
mandalay,2019-02-28 17:38:00,electronic_accessories,60.3,1,3.015,63.315,cash,normal,male,6.0,60.3,3.015
mandalay,2019-03-01 13:07:00,sports_and_travel,93.38,1,4.669,98.049,cash,normal,male,9.6,93.38,4.669
mandalay,2019-03-01 19:08:00,health_and_beauty,62.0,8,24.8,520.8,credit card,member,male,6.2,496.0,24.8
mandalay,2019-03-01 20:24:00,home_and_lifestyle,63.15,6,18.945,397.845,ewallet,normal,female,9.8,378.9,18.945
mandalay,2019-03-02 11:46:00,sports_and_travel,42.97,3,6.4455,135.3555,cash,normal,female,9.3,128.91,6.4455
mandalay,2019-03-02 13:40:00,sports_and_travel,55.07,9,24.7815,520.4115,ewallet,member,female,10.0,495.63,24.7815
mandalay,2019-03-02 14:35:00,food_and_beverages,47.16,5,11.79,247.59,credit card,member,male,6.0,235.8,11.79
mandalay,2019-03-02 15:53:00,sports_and_travel,73.97,1,3.6985,77.6685,credit card,member,male,5.4,73.97,3.6985
mandalay,2019-03-02 20:13:00,fashion_accessories,53.78,1,2.689,56.469,ewallet,member,male,4.7,53.78,2.689
mandalay,2019-03-03 12:25:00,food_and_beverages,73.05,10,36.525,767.025,credit card,member,female,8.7,730.5,36.525
mandalay,2019-03-03 13:01:00,home_and_lifestyle,30.12,8,12.048,253.008,cash,member,male,7.7,240.96,12.048
mandalay,2019-03-03 19:00:00,home_and_lifestyle,94.49,8,37.796,793.716,ewallet,member,female,7.5,755.92,37.796
mandalay,2019-03-13 11:46:00,health_and_beauty,18.11,10,9.055,190.155,ewallet,normal,male,5.9,181.1,9.055
mandalay,2019-03-13 19:22:00,fashion_accessories,38.3,4,7.66,160.86,cash,member,female,5.7,153.2,7.66
mandalay,2019-03-13 19:48:00,fashion_accessories,34.7,2,3.47,72.87,ewallet,normal,female,8.2,69.4,3.47
mandalay,2019-03-14 11:16:00,fashion_accessories,22.32,4,4.464,93.744,ewallet,member,female,4.1,89.28,4.464
mandalay,2019-03-14 12:32:00,electronic_accessories,21.58,9,9.711,203.931,cash,normal,male,7.3,194.22,9.711
mandalay,2019-03-14 14:41:00,health_and_beauty,82.58,10,41.29,867.09,cash,member,male,5.0,825.8,41.29
mandalay,2019-03-14 16:45:00,food_and_beverages,53.21,8,21.284,446.964,ewallet,normal,female,5.0,425.68,21.284
mandalay,2019-03-14 19:02:00,fashion_accessories,54.73,7,19.1555,402.2655,credit card,member,female,8.5,383.11,19.1555
mandalay,2019-03-15 10:26:00,home_and_lifestyle,13.59,9,6.1155,128.4255,cash,normal,male,5.8,122.31,6.1155
mandalay,2019-03-15 10:50:00,health_and_beauty,92.78,1,4.639,97.419,credit card,normal,male,9.8,92.78,4.639
mandalay,2019-03-15 11:57:00,electronic_accessories,57.49,4,11.498,241.458,cash,member,female,6.6,229.96,11.498
mandalay,2019-03-15 12:20:00,home_and_lifestyle,33.2,2,3.32,69.72,credit card,normal,male,4.4,66.4,3.32
mandalay,2019-03-15 13:05:00,sports_and_travel,96.8,3,14.52,304.92,cash,member,male,5.3,290.4,14.52
mandalay,2019-03-15 14:38:00,health_and_beauty,10.75,8,4.3,90.3,ewallet,normal,male,6.2,86.0,4.3
mandalay,2019-03-15 14:48:00,sports_and_travel,90.53,8,36.212,760.452,credit card,member,male,6.5,724.24,36.212
mandalay,2019-03-15 16:26:00,fashion_accessories,27.18,2,2.718,57.078,ewallet,normal,male,4.3,54.36,2.718
mandalay,2019-03-16 10:11:00,sports_and_travel,34.37,10,17.185,360.885,ewallet,normal,male,6.7,343.7,17.185
mandalay,2019-03-16 16:58:00,sports_and_travel,74.97,1,3.7485,78.7185,cash,normal,male,5.6,74.97,3.7485
mandalay,2019-03-16 18:51:00,electronic_accessories,95.64,4,19.128,401.688,cash,normal,female,7.9,382.56,19.128
mandalay,2019-03-17 11:55:00,home_and_lifestyle,11.28,9,5.076,106.596,credit card,normal,female,4.3,101.52,5.076
mandalay,2019-03-17 13:54:00,sports_and_travel,54.51,6,16.353,343.413,ewallet,normal,female,7.8,327.06,16.353
mandalay,2019-03-18 11:29:00,home_and_lifestyle,99.7,3,14.955,314.055,ewallet,normal,male,4.7,299.1,14.955
mandalay,2019-03-18 13:45:00,home_and_lifestyle,44.12,3,6.618,138.978,credit card,normal,male,7.9,132.36,6.618
mandalay,2019-03-19 13:40:00,home_and_lifestyle,38.81,4,7.762,163.002,ewallet,member,male,4.9,155.24,7.762
mandalay,2019-03-19 18:19:00,health_and_beauty,30.35,7,10.6225,223.0725,cash,normal,male,8.0,212.45,10.6225
mandalay,2019-03-19 19:42:00,fashion_accessories,25.42,8,10.168,213.528,credit card,member,male,6.7,203.36,10.168
mandalay,2019-03-20 13:02:00,fashion_accessories,99.25,2,9.925,208.425,cash,normal,male,9.0,198.5,9.925
mandalay,2019-03-20 13:53:00,food_and_beverages,20.87,3,3.1305,65.7405,credit card,member,female,8.0,62.61,3.1305
mandalay,2019-03-20 14:14:00,sports_and_travel,75.92,8,30.368,637.728,cash,normal,male,5.5,607.36,30.368
mandalay,2019-03-20 19:17:00,home_and_lifestyle,92.36,5,23.09,484.89,ewallet,normal,male,4.9,461.8,23.09
mandalay,2019-03-20 19:28:00,food_and_beverages,79.91,3,11.9865,251.7165,credit card,member,male,5.0,239.73,11.9865
mandalay,2019-03-20 19:55:00,fashion_accessories,33.63,1,1.6815,35.3115,cash,member,male,5.6,33.63,1.6815
mandalay,2019-03-21 15:25:00,sports_and_travel,49.49,4,9.898,207.858,ewallet,member,female,6.6,197.96,9.898
mandalay,2019-03-22 14:42:00,fashion_accessories,17.87,4,3.574,75.054,ewallet,member,female,6.5,71.48,3.574
mandalay,2019-03-22 18:33:00,sports_and_travel,37.02,6,11.106,233.226,cash,normal,male,4.5,222.12,11.106
mandalay,2019-03-22 19:35:00,sports_and_travel,88.43,8,35.372,742.812,credit card,member,female,4.3,707.44,35.372
mandalay,2019-03-23 19:20:00,fashion_accessories,91.54,4,18.308,384.468,credit card,member,female,4.8,366.16,18.308
mandalay,2019-03-24 13:33:00,home_and_lifestyle,99.92,6,29.976,629.496,ewallet,normal,male,7.1,599.52,29.976
mandalay,2019-03-24 14:08:00,health_and_beauty,82.88,5,20.72,435.12,credit card,normal,female,6.6,414.4,20.72
mandalay,2019-03-24 18:14:00,fashion_accessories,58.75,6,17.625,370.125,credit card,member,female,5.9,352.5,17.625
mandalay,2019-03-24 18:27:00,sports_and_travel,24.77,5,6.1925,130.0425,cash,normal,female,8.5,123.85,6.1925
mandalay,2019-03-25 16:32:00,electronic_accessories,52.89,4,10.578,222.138,ewallet,normal,male,6.7,211.56,10.578
mandalay,2019-03-25 17:53:00,sports_and_travel,93.31,2,9.331,195.951,cash,normal,female,6.3,186.62,9.331
mandalay,2019-03-26 10:34:00,electronic_accessories,45.71,3,6.8565,143.9865,credit card,normal,female,7.7,137.13,6.8565
mandalay,2019-03-26 11:02:00,sports_and_travel,39.12,1,1.956,41.076,credit card,member,female,9.6,39.12,1.956
mandalay,2019-03-26 19:28:00,home_and_lifestyle,12.29,9,5.5305,116.1405,credit card,member,female,8.0,110.61,5.5305
mandalay,2019-03-27 15:08:00,electronic_accessories,55.67,2,5.567,116.907,ewallet,member,male,6.0,111.34,5.567
mandalay,2019-03-27 19:11:00,food_and_beverages,32.32,3,4.848,101.808,credit card,normal,male,4.3,96.96,4.848
mandalay,2019-03-27 19:18:00,sports_and_travel,93.39,6,28.017,588.357,ewallet,normal,male,10.0,560.34,28.017
mandalay,2019-03-27 20:29:00,food_and_beverages,29.15,3,4.3725,91.8225,credit card,member,female,7.3,87.45,4.3725
mandalay,2019-03-28 13:41:00,fashion_accessories,30.37,3,4.5555,95.6655,ewallet,normal,female,5.1,91.11,4.5555
mandalay,2019-03-29 10:25:00,health_and_beauty,87.87,10,43.935,922.635,ewallet,normal,male,5.1,878.7,43.935
mandalay,2019-03-29 14:06:00,health_and_beauty,71.77,7,25.1195,527.5095,cash,normal,male,8.9,502.39,25.1195
mandalay,2019-03-29 14:28:00,health_and_beauty,61.29,5,15.3225,321.7725,cash,member,male,7.0,306.45,15.3225
mandalay,2019-03-29 16:48:00,health_and_beauty,54.86,5,13.715,288.015,ewallet,member,male,9.8,274.3,13.715
mandalay,2019-03-30 14:43:00,health_and_beauty,97.22,9,43.749,918.729,ewallet,member,male,6.0,874.98,43.749
mandalay,2019-03-30 16:34:00,food_and_beverages,93.4,2,9.34,196.14,cash,member,male,5.5,186.8,9.34
mandalay,2019-03-30 17:58:00,health_and_beauty,72.57,8,29.028,609.588,cash,member,male,4.6,580.56,29.028
mandalay,2019-04-01 13:24:00,sports_and_travel,46.42,3,6.963,146.223,credit card,normal,male,4.4,139.26,6.963
mandalay,2019-04-01 19:01:00,fashion_accessories,68.71,4,13.742,288.582,cash,member,female,4.1,274.84,13.742
mandalay,2019-04-01 19:40:00,electronic_accessories,72.17,1,3.6085,75.7785,cash,member,male,6.1,72.17,3.6085
mandalay,2019-04-02 13:21:00,home_and_lifestyle,77.68,9,34.956,734.076,ewallet,member,female,9.8,699.12,34.956
mandalay,2019-04-02 18:53:00,food_and_beverages,23.34,4,4.668,98.028,ewallet,member,male,7.4,93.36,4.668
mandalay,2019-04-02 19:38:00,fashion_accessories,72.04,2,7.204,151.284,cash,member,female,9.5,144.08,7.204
mandalay,2019-04-02 20:43:00,food_and_beverages,67.77,1,3.3885,71.1585,credit card,normal,female,6.5,67.77,3.3885
mandalay,2019-04-03 16:28:00,electronic_accessories,19.24,9,8.658,181.818,cash,member,male,8.0,173.16,8.658
mandalay,2019-05-01 11:32:00,fashion_accessories,73.96,1,3.698,77.658,credit card,member,female,5.0,73.96,3.698
mandalay,2019-05-01 19:50:00,home_and_lifestyle,35.38,9,15.921,334.341,credit card,member,female,9.6,318.42,15.921
mandalay,2019-05-01 20:40:00,food_and_beverages,71.2,1,3.56,74.76,credit card,normal,female,9.2,71.2,3.56
mandalay,2019-05-02 11:32:00,sports_and_travel,16.49,2,1.649,34.629,ewallet,member,female,4.6,32.98,1.649
mandalay,2019-05-02 12:34:00,health_and_beauty,58.24,9,26.208,550.368,cash,normal,female,9.7,524.16,26.208
mandalay,2019-05-02 15:26:00,food_and_beverages,42.82,9,19.269,404.649,credit card,member,female,8.9,385.38,19.269
mandalay,2019-05-03 10:40:00,health_and_beauty,87.98,3,13.197,277.137,ewallet,normal,male,5.1,263.94,13.197
mandalay,2019-05-03 12:29:00,fashion_accessories,21.94,5,5.485,115.185,ewallet,member,male,5.3,109.7,5.485
mandalay,2019-05-03 13:30:00,health_and_beauty,41.06,6,12.318,258.678,credit card,member,female,8.3,246.36,12.318
mandalay,2019-05-03 17:49:00,sports_and_travel,69.74,10,34.87,732.27,credit card,normal,male,8.9,697.4,34.87
mandalay,2019-05-03 18:14:00,home_and_lifestyle,82.7,6,24.81,521.01,cash,normal,male,7.4,496.2,24.81
mandalay,2019-05-03 18:17:00,food_and_beverages,48.52,3,7.278,152.838,ewallet,member,female,4.0,145.56,7.278
mandalay,2019-05-03 19:06:00,health_and_beauty,55.97,7,19.5895,411.3795,ewallet,member,female,8.9,391.79,19.5895
mandalay,2019-05-03 19:40:00,home_and_lifestyle,95.46,8,38.184,801.864,ewallet,normal,female,4.7,763.68,38.184
mandalay,2019-05-03 19:46:00,food_and_beverages,18.08,3,2.712,56.952,ewallet,member,male,8.0,54.24,2.712
mandalay,2019-05-03 20:24:00,health_and_beauty,25.32,8,10.128,212.688,ewallet,member,female,8.7,202.56,10.128
mandalay,2019-06-01 11:18:00,health_and_beauty,80.47,9,36.2115,760.4415,cash,member,male,9.2,724.23,36.2115
mandalay,2019-06-01 19:46:00,home_and_lifestyle,62.19,4,12.438,261.198,ewallet,normal,male,4.3,248.76,12.438
mandalay,2019-06-02 14:51:00,health_and_beauty,25.9,10,12.95,271.95,ewallet,member,male,8.7,259.0,12.95
mandalay,2019-06-02 15:16:00,electronic_accessories,50.45,6,15.135,317.835,credit card,member,male,8.9,302.7,15.135
mandalay,2019-06-02 15:47:00,food_and_beverages,20.01,9,9.0045,189.0945,ewallet,member,female,4.1,180.09,9.0045
mandalay,2019-06-02 18:07:00,fashion_accessories,14.48,4,2.896,60.816,ewallet,member,female,4.5,57.92,2.896
mandalay,2019-06-02 19:20:00,electronic_accessories,22.95,10,11.475,240.975,ewallet,normal,male,8.2,229.5,11.475
mandalay,2019-06-03 11:55:00,fashion_accessories,49.92,2,4.992,104.832,credit card,member,male,7.0,99.84,4.992
mandalay,2019-06-03 13:46:00,food_and_beverages,62.08,7,21.728,456.288,ewallet,normal,male,5.4,434.56,21.728
mandalay,2019-06-03 15:07:00,home_and_lifestyle,71.86,8,28.744,603.624,credit card,member,male,6.2,574.88,28.744
mandalay,2019-06-03 15:31:00,sports_and_travel,37.32,9,16.794,352.674,ewallet,member,male,5.1,335.88,16.794
mandalay,2019-06-03 18:13:00,sports_and_travel,67.43,5,16.8575,354.0075,ewallet,normal,female,6.3,337.15,16.8575
mandalay,2019-06-03 20:57:00,electronic_accessories,28.38,5,7.095,148.995,cash,normal,male,9.4,141.9,7.095
mandalay,2019-07-01 12:20:00,food_and_beverages,89.14,4,17.828,374.388,credit card,member,female,7.8,356.56,17.828
mandalay,2019-07-01 15:01:00,fashion_accessories,97.61,6,29.283,614.943,ewallet,member,female,9.9,585.66,29.283
mandalay,2019-07-01 20:52:00,fashion_accessories,47.97,7,16.7895,352.5795,cash,normal,male,6.2,335.79,16.7895
mandalay,2019-07-02 11:28:00,food_and_beverages,54.36,10,27.18,570.78,credit card,member,female,6.1,543.6,27.18
mandalay,2019-07-02 15:06:00,electronic_accessories,57.91,8,23.164,486.444,cash,normal,female,8.1,463.28,23.164
mandalay,2019-07-02 15:55:00,electronic_accessories,46.02,6,13.806,289.926,cash,normal,male,7.1,276.12,13.806
mandalay,2019-07-02 18:48:00,home_and_lifestyle,22.02,9,9.909,208.089,cash,normal,male,6.8,198.18,9.909
mandalay,2019-07-02 19:30:00,fashion_accessories,63.71,5,15.9275,334.4775,ewallet,normal,female,8.5,318.55,15.9275
mandalay,2019-07-02 20:24:00,electronic_accessories,79.39,10,39.695,833.595,cash,normal,male,6.2,793.9,39.695
mandalay,2019-07-03 11:49:00,home_and_lifestyle,16.16,2,1.616,33.936,ewallet,normal,male,6.5,32.32,1.616
mandalay,2019-07-03 13:58:00,home_and_lifestyle,50.28,5,12.57,263.97,ewallet,normal,male,9.7,251.4,12.57
mandalay,2019-08-01 11:59:00,sports_and_travel,64.83,2,6.483,136.143,credit card,member,female,8.0,129.66,6.483
mandalay,2019-08-01 12:50:00,sports_and_travel,48.5,3,7.275,152.775,cash,member,female,6.7,145.5,7.275
mandalay,2019-08-01 12:58:00,home_and_lifestyle,49.1,2,4.91,103.11,credit card,member,female,6.4,98.2,4.91
mandalay,2019-08-01 14:25:00,food_and_beverages,33.21,10,16.605,348.705,ewallet,member,female,6.0,332.1,16.605
mandalay,2019-08-01 19:07:00,fashion_accessories,65.23,10,32.615,684.915,credit card,member,male,5.2,652.3,32.615
mandalay,2019-08-01 20:55:00,food_and_beverages,74.6,10,37.3,783.3,cash,member,female,9.5,746.0,37.3
mandalay,2019-08-02 10:53:00,home_and_lifestyle,46.47,4,9.294,195.174,cash,member,male,7.0,185.88,9.294
mandalay,2019-08-02 10:58:00,home_and_lifestyle,16.37,6,4.911,103.131,cash,normal,female,7.0,98.22,4.911
mandalay,2019-08-02 11:15:00,sports_and_travel,90.28,9,40.626,853.146,ewallet,normal,female,7.2,812.52,40.626
mandalay,2019-08-02 13:03:00,sports_and_travel,69.12,6,20.736,435.456,cash,member,female,5.6,414.72,20.736
mandalay,2019-08-02 15:26:00,home_and_lifestyle,31.75,4,6.35,133.35,cash,normal,male,8.6,127.0,6.35
mandalay,2019-08-02 15:31:00,fashion_accessories,33.52,1,1.676,35.196,cash,normal,male,6.7,33.52,1.676
mandalay,2019-08-03 15:27:00,food_and_beverages,17.63,5,4.4075,92.5575,cash,member,female,8.5,88.15,4.4075
mandalay,2019-09-01 16:34:00,sports_and_travel,11.85,8,4.74,99.54,cash,member,female,4.1,94.8,4.74
mandalay,2019-09-01 18:43:00,home_and_lifestyle,21.9,3,3.285,68.985,ewallet,member,female,4.7,65.7,3.285
mandalay,2019-09-02 11:45:00,home_and_lifestyle,65.91,6,19.773,415.233,cash,member,male,5.7,395.46,19.773
mandalay,2019-09-02 12:02:00,home_and_lifestyle,45.97,4,9.194,193.074,ewallet,normal,male,5.1,183.88,9.194
mandalay,2019-09-02 19:43:00,electronic_accessories,81.4,3,12.21,256.41,cash,member,female,4.8,244.2,12.21
mandalay,2019-09-02 20:31:00,fashion_accessories,57.27,3,8.5905,180.4005,ewallet,normal,male,6.5,171.81,8.5905
mandalay,2019-09-03 10:54:00,home_and_lifestyle,52.18,7,18.263,383.523,cash,member,female,9.3,365.26,18.263
mandalay,2019-09-03 14:36:00,fashion_accessories,95.54,7,33.439,702.219,credit card,normal,male,9.6,668.78,33.439
mandalay,2019-09-03 14:57:00,fashion_accessories,56.47,8,22.588,474.348,ewallet,member,female,7.3,451.76,22.588
mandalay,2019-09-03 17:03:00,electronic_accessories,25.51,4,5.102,107.142,cash,member,male,6.8,102.04,5.102
mandalay,2019-09-03 17:26:00,sports_and_travel,99.96,9,44.982,944.622,credit card,member,male,4.2,899.64,44.982
mandalay,2019-09-03 18:00:00,electronic_accessories,93.96,4,18.792,394.632,cash,member,female,9.5,375.84,18.792
mandalay,2019-10-01 10:33:00,fashion_accessories,79.86,7,27.951,586.971,credit card,normal,female,5.5,559.02,27.951
mandalay,2019-10-01 11:10:00,electronic_accessories,13.78,4,2.756,57.876,ewallet,normal,female,9.0,55.12,2.756
mandalay,2019-10-01 14:49:00,sports_and_travel,83.78,8,33.512,703.752,cash,normal,male,5.1,670.24,33.512
mandalay,2019-10-02 12:45:00,electronic_accessories,18.93,6,5.679,119.259,credit card,member,male,8.1,113.58,5.679
mandalay,2019-10-02 13:51:00,home_and_lifestyle,36.91,7,12.9185,271.2885,ewallet,member,male,6.7,258.37,12.9185
mandalay,2019-10-02 18:23:00,electronic_accessories,48.09,3,7.2135,151.4835,credit card,member,male,7.8,144.27,7.2135
mandalay,2019-10-02 18:36:00,sports_and_travel,34.84,4,6.968,146.328,cash,normal,female,7.4,139.36,6.968
mandalay,2019-10-03 14:04:00,food_and_beverages,18.22,7,6.377,133.917,credit card,normal,male,6.6,127.54,6.377
mandalay,2019-10-03 18:10:00,electronic_accessories,25.45,1,1.2725,26.7225,credit card,normal,female,5.1,25.45,1.2725
mandalay,2019-10-03 18:59:00,food_and_beverages,57.34,3,8.601,180.621,credit card,normal,female,7.9,172.02,8.601
mandalay,2019-11-02 10:38:00,food_and_beverages,77.2,10,38.6,810.6,credit card,member,female,5.6,772.0,38.6
mandalay,2019-11-02 10:39:00,home_and_lifestyle,77.04,3,11.556,242.676,credit card,normal,female,7.2,231.12,11.556
mandalay,2019-11-02 10:54:00,health_and_beauty,84.09,9,37.8405,794.6505,cash,normal,female,8.0,756.81,37.8405
mandalay,2019-11-03 15:30:00,home_and_lifestyle,40.3,2,4.03,84.63,ewallet,normal,female,4.4,80.6,4.03
mandalay,2019-11-03 15:53:00,sports_and_travel,29.61,7,10.3635,217.6335,cash,member,female,6.5,207.27,10.3635
mandalay,2019-11-03 19:44:00,electronic_accessories,34.49,5,8.6225,181.0725,credit card,member,female,9.0,172.45,8.6225
mandalay,2019-12-01 11:25:00,fashion_accessories,83.25,10,41.625,874.125,credit card,normal,female,4.4,832.5,41.625
mandalay,2019-12-01 11:42:00,home_and_lifestyle,51.07,7,17.8745,375.3645,cash,normal,female,7.0,357.49,17.8745
mandalay,2019-12-01 16:45:00,sports_and_travel,23.01,6,6.903,144.963,ewallet,normal,male,7.9,138.06,6.903
mandalay,2019-12-01 17:13:00,health_and_beauty,57.22,2,5.722,120.162,ewallet,normal,female,8.3,114.44,5.722
mandalay,2019-12-01 18:22:00,electronic_accessories,91.56,8,36.624,769.104,ewallet,member,male,6.0,732.48,36.624
mandalay,2019-12-01 20:07:00,health_and_beauty,27.07,1,1.3535,28.4235,credit card,member,female,5.3,27.07,1.3535
mandalay,2019-12-02 12:58:00,fashion_accessories,94.87,8,37.948,796.908,ewallet,normal,male,8.7,758.96,37.948
mandalay,2019-12-02 16:19:00,home_and_lifestyle,60.38,10,30.19,633.99,cash,member,male,6.0,603.8,30.19
mandalay,2019-12-02 19:43:00,electronic_accessories,39.48,1,1.974,41.454,cash,member,female,6.5,39.48,1.974
mandalay,2019-12-03 11:01:00,home_and_lifestyle,40.73,7,14.2555,299.3655,ewallet,member,female,5.4,285.11,14.2555
mandalay,2019-12-03 12:09:00,health_and_beauty,64.36,9,28.962,608.202,credit card,member,male,8.6,579.24,28.962
mandalay,2019-12-03 13:52:00,electronic_accessories,10.59,3,1.5885,33.3585,credit card,member,female,8.7,31.77,1.5885
mandalay,2019-12-03 16:46:00,health_and_beauty,39.01,1,1.9505,40.9605,credit card,member,male,4.7,39.01,1.9505
mandalay,2019-12-03 19:53:00,sports_and_travel,97.74,4,19.548,410.508,ewallet,normal,male,6.4,390.96,19.548
naypyitaw,2019-01-01 11:40:00,sports_and_travel,29.22,6,8.766,184.086,ewallet,member,female,5.0,175.32,8.766
naypyitaw,2019-01-01 11:43:00,health_and_beauty,62.87,2,6.287,132.027,cash,normal,male,5.0,125.74,6.287
naypyitaw,2019-01-01 15:51:00,electronic_accessories,63.22,2,6.322,132.762,cash,normal,female,8.5,126.44,6.322
naypyitaw,2019-01-01 19:48:00,sports_and_travel,36.98,10,18.49,388.29,credit card,member,female,7.0,369.8,18.49
naypyitaw,2019-01-02 11:27:00,electronic_accessories,23.07,9,10.3815,218.0115,cash,normal,female,4.9,207.63,10.3815
naypyitaw,2019-01-02 18:43:00,food_and_beverages,87.48,6,26.244,551.124,ewallet,member,female,5.1,524.88,26.244
naypyitaw,2019-01-02 20:31:00,home_and_lifestyle,80.79,9,36.3555,763.4655,credit card,member,female,9.5,727.11,36.3555
naypyitaw,2019-01-03 13:22:00,fashion_accessories,78.55,9,35.3475,742.2975,cash,normal,male,7.2,706.95,35.3475
naypyitaw,2019-01-03 15:32:00,food_and_beverages,74.89,4,14.978,314.538,ewallet,member,female,4.2,299.56,14.978
naypyitaw,2019-01-13 13:58:00,food_and_beverages,21.04,4,4.208,88.368,cash,member,female,7.6,84.16,4.208
naypyitaw,2019-01-13 17:04:00,electronic_accessories,41.65,10,20.825,437.325,credit card,normal,female,5.4,416.5,20.825
